"Plot Title: 20444034"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444034, SEN S/N: 20444034, LBL: Celcius)","Coupler Detached (LGR S/N: 20444034)","Coupler Attached (LGR S/N: 20444034)","Host Connected (LGR S/N: 20444034)","End Of File (LGR S/N: 20444034)"
548,12/25/20 08:10:00 AM,10.858,,,,
549,12/25/20 08:20:00 AM,10.907,,,,
550,12/25/20 08:30:00 AM,10.858,,,,
551,12/25/20 08:40:00 AM,10.810,,,,
552,12/25/20 08:50:00 AM,10.785,,,,
553,12/25/20 09:00:00 AM,10.736,,,,
554,12/25/20 09:10:00 AM,10.712,,,,
555,12/25/20 09:20:00 AM,10.687,,,,
556,12/25/20 09:30:00 AM,10.638,,,,
557,12/25/20 09:40:00 AM,10.541,,,,
558,12/25/20 09:50:00 AM,10.492,,,,
559,12/25/20 10:00:00 AM,10.467,,,,
560,12/25/20 10:10:00 AM,10.418,,,,
561,12/25/20 10:20:00 AM,10.369,,,,
562,12/25/20 10:30:00 AM,10.345,,,,
563,12/25/20 10:40:00 AM,10.320,,,,
564,12/25/20 10:50:00 AM,10.320,,,,
565,12/25/20 11:00:00 AM,10.296,,,,
566,12/25/20 11:10:00 AM,10.320,,,,
567,12/25/20 11:20:00 AM,10.320,,,,
568,12/25/20 11:30:00 AM,10.320,,,,
569,12/25/20 11:40:00 AM,10.320,,,,
570,12/25/20 11:50:00 AM,10.320,,,,
571,12/25/20 12:00:00 PM,10.320,,,,
572,12/25/20 12:10:00 PM,10.296,,,,
573,12/25/20 12:20:00 PM,10.271,,,,
574,12/25/20 12:30:00 PM,10.271,,,,
575,12/25/20 12:40:00 PM,10.222,,,,
576,12/25/20 12:50:00 PM,10.149,,,,
577,12/25/20 01:00:00 PM,10.100,,,,
578,12/25/20 01:10:00 PM,10.026,,,,
579,12/25/20 01:20:00 PM,9.977,,,,
580,12/25/20 01:30:00 PM,9.952,,,,
581,12/25/20 01:40:00 PM,9.903,,,,
582,12/25/20 01:50:00 PM,9.879,,,,
583,12/25/20 02:00:00 PM,9.829,,,,
584,12/25/20 02:10:00 PM,9.780,,,,
585,12/25/20 02:20:00 PM,9.756,,,,
586,12/25/20 02:30:00 PM,9.706,,,,
587,12/25/20 02:40:00 PM,9.682,,,,
588,12/25/20 02:50:00 PM,9.632,,,,
589,12/25/20 03:00:00 PM,9.608,,,,
590,12/25/20 03:10:00 PM,9.583,,,,
591,12/25/20 03:20:00 PM,9.583,,,,
592,12/25/20 03:30:00 PM,9.558,,,,
593,12/25/20 03:40:00 PM,9.558,,,,
594,12/25/20 03:50:00 PM,9.534,,,,
595,12/25/20 04:00:00 PM,9.534,,,,
596,12/25/20 04:10:00 PM,9.534,,,,
597,12/25/20 04:20:00 PM,9.534,,,,
598,12/25/20 04:30:00 PM,9.509,,,,
599,12/25/20 04:40:00 PM,9.509,,,,
600,12/25/20 04:50:00 PM,9.485,,,,
601,12/25/20 05:00:00 PM,9.485,,,,
602,12/25/20 05:10:00 PM,9.485,,,,
603,12/25/20 05:20:00 PM,9.534,,,,
604,12/25/20 05:30:00 PM,9.583,,,,
605,12/25/20 05:40:00 PM,9.657,,,,
606,12/25/20 05:50:00 PM,9.731,,,,
607,12/25/20 06:00:00 PM,9.780,,,,
608,12/25/20 06:10:00 PM,9.854,,,,
609,12/25/20 06:20:00 PM,9.928,,,,
610,12/25/20 06:30:00 PM,10.026,,,,
611,12/25/20 06:40:00 PM,10.124,,,,
612,12/25/20 06:50:00 PM,10.247,,,,
613,12/25/20 07:00:00 PM,10.369,,,,
614,12/25/20 07:10:00 PM,10.516,,,,
615,12/25/20 07:20:00 PM,10.443,,,,
616,12/25/20 07:30:00 PM,10.369,,,,
617,12/25/20 07:40:00 PM,10.345,,,,
618,12/25/20 07:50:00 PM,10.198,,,,
619,12/25/20 08:00:00 PM,10.051,,,,
620,12/25/20 08:10:00 PM,9.879,,,,
621,12/25/20 08:20:00 PM,9.731,,,,
622,12/25/20 08:30:00 PM,9.682,,,,
623,12/25/20 08:40:00 PM,9.682,,,,
624,12/25/20 08:50:00 PM,9.731,,,,
625,12/25/20 09:00:00 PM,9.805,,,,
626,12/25/20 09:10:00 PM,9.928,,,,
627,12/25/20 09:20:00 PM,10.051,,,,
628,12/25/20 09:30:00 PM,10.198,,,,
629,12/25/20 09:40:00 PM,10.345,,,,
630,12/25/20 09:50:00 PM,10.492,,,,
631,12/25/20 10:00:00 PM,10.614,,,,
632,12/25/20 10:10:00 PM,10.761,,,,
633,12/25/20 10:20:00 PM,10.907,,,,
634,12/25/20 10:30:00 PM,11.029,,,,
635,12/25/20 10:40:00 PM,11.151,,,,
636,12/25/20 10:50:00 PM,11.297,,,,
637,12/25/20 11:00:00 PM,11.419,,,,
638,12/25/20 11:10:00 PM,11.540,,,,
639,12/25/20 11:20:00 PM,11.662,,,,
640,12/25/20 11:30:00 PM,11.783,,,,
641,12/25/20 11:40:00 PM,11.880,,,,
642,12/25/20 11:50:00 PM,12.001,,,,
643,12/26/20 12:00:00 AM,12.122,,,,
644,12/26/20 12:10:00 AM,12.219,,,,
645,12/26/20 12:20:00 AM,12.340,,,,
646,12/26/20 12:30:00 AM,12.461,,,,
647,12/26/20 12:40:00 AM,12.558,,,,
648,12/26/20 12:50:00 AM,12.654,,,,
649,12/26/20 01:00:00 AM,12.775,,,,
650,12/26/20 01:10:00 AM,12.871,,,,
651,12/26/20 01:20:00 AM,12.968,,,,
652,12/26/20 01:30:00 AM,13.064,,,,
653,12/26/20 01:40:00 AM,13.161,,,,
654,12/26/20 01:50:00 AM,13.281,,,,
655,12/26/20 02:00:00 AM,13.377,,,,
656,12/26/20 02:10:00 AM,13.473,,,,
657,12/26/20 02:20:00 AM,13.570,,,,
658,12/26/20 02:30:00 AM,13.666,,,,
659,12/26/20 02:40:00 AM,13.762,,,,
660,12/26/20 02:50:00 AM,13.858,,,,
661,12/26/20 03:00:00 AM,13.954,,,,
662,12/26/20 03:10:00 AM,14.050,,,,
663,12/26/20 03:20:00 AM,14.146,,,,
664,12/26/20 03:30:00 AM,14.792,,,,
665,12/26/20 03:40:00 AM,15.581,,,,
666,12/26/20 03:50:00 AM,16.129,,,,
667,12/26/20 04:00:00 AM,16.201,,,,
668,12/26/20 04:10:00 AM,15.342,,,,
669,12/26/20 04:20:00 AM,14.361,,,,
670,12/26/20 04:30:00 AM,13.353,,,,
671,12/26/20 04:40:00 AM,12.437,,,,
672,12/26/20 04:50:00 AM,11.710,,,,
673,12/26/20 05:00:00 AM,11.443,,,,
674,12/26/20 05:10:00 AM,11.102,,,,
675,12/26/20 05:20:00 AM,10.810,,,,
676,12/26/20 05:30:00 AM,10.222,,,,
677,12/26/20 05:40:00 AM,9.731,,,,
678,12/26/20 05:50:00 AM,9.386,,,,
679,12/26/20 06:00:00 AM,9.188,,,,
680,12/26/20 06:10:00 AM,9.040,,,,
681,12/26/20 06:20:00 AM,8.941,,,,
682,12/26/20 06:30:00 AM,8.891,,,,
683,12/26/20 06:40:00 AM,8.841,,,,
684,12/26/20 06:50:00 AM,8.817,,,,
685,12/26/20 07:00:00 AM,8.841,,,,
686,12/26/20 07:10:00 AM,8.841,,,,
687,12/26/20 07:20:00 AM,8.891,,,,
688,12/26/20 07:30:00 AM,8.941,,,,
689,12/26/20 07:40:00 AM,8.916,,,,
690,12/26/20 07:50:00 AM,8.916,,,,
691,12/26/20 08:00:00 AM,8.990,,,,
692,12/26/20 08:10:00 AM,8.965,,,,
693,12/26/20 08:20:00 AM,8.941,,,,
694,12/26/20 08:30:00 AM,8.916,,,,
695,12/26/20 08:40:00 AM,8.941,,,,
696,12/26/20 08:50:00 AM,9.040,,,,
697,12/26/20 09:00:00 AM,9.015,,,,
698,12/26/20 09:10:00 AM,9.040,,,,
699,12/26/20 09:20:00 AM,8.990,,,,
700,12/26/20 09:30:00 AM,8.990,,,,
701,12/26/20 09:40:00 AM,8.941,,,,
702,12/26/20 09:50:00 AM,8.990,,,,
703,12/26/20 10:00:00 AM,8.965,,,,
704,12/26/20 10:10:00 AM,8.941,,,,
705,12/26/20 10:20:00 AM,8.941,,,,
706,12/26/20 10:30:00 AM,9.089,,,,
707,12/26/20 10:40:00 AM,9.262,,,,
708,12/26/20 10:50:00 AM,9.509,,,,
709,12/26/20 11:00:00 AM,9.682,,,,
710,12/26/20 11:10:00 AM,9.829,,,,
711,12/26/20 11:20:00 AM,9.928,,,,
712,12/26/20 11:30:00 AM,10.026,,,,
713,12/26/20 11:40:00 AM,10.100,,,,
714,12/26/20 11:50:00 AM,10.198,,,,
715,12/26/20 12:00:00 PM,10.271,,,,
716,12/26/20 12:10:00 PM,10.345,,,,
717,12/26/20 12:20:00 PM,10.418,,,,
718,12/26/20 12:30:00 PM,10.492,,,,
719,12/26/20 12:40:00 PM,10.541,,,,
720,12/26/20 12:50:00 PM,10.614,,,,
721,12/26/20 01:00:00 PM,10.663,,,,
722,12/26/20 01:10:00 PM,10.712,,,,
723,12/26/20 01:20:00 PM,10.810,,,,
724,12/26/20 01:30:00 PM,10.907,,,,
725,12/26/20 01:40:00 PM,11.005,,,,
726,12/26/20 01:50:00 PM,11.102,,,,
727,12/26/20 02:00:00 PM,11.200,,,,
728,12/26/20 02:10:00 PM,11.297,,,,
729,12/26/20 02:20:00 PM,11.394,,,,
730,12/26/20 02:30:00 PM,11.492,,,,
731,12/26/20 02:40:00 PM,11.589,,,,
732,12/26/20 02:50:00 PM,11.686,,,,
733,12/26/20 03:00:00 PM,11.783,,,,
734,12/26/20 03:10:00 PM,11.880,,,,
735,12/26/20 03:20:00 PM,11.977,,,,
736,12/26/20 03:30:00 PM,12.050,,,,
737,12/26/20 03:40:00 PM,12.147,,,,
738,12/26/20 03:50:00 PM,12.219,,,,
739,12/26/20 04:00:00 PM,12.292,,,,
740,12/26/20 04:10:00 PM,12.364,,,,
741,12/26/20 04:20:00 PM,12.437,,,,
742,12/26/20 04:30:00 PM,12.509,,,,
743,12/26/20 04:40:00 PM,12.558,,,,
744,12/26/20 04:50:00 PM,12.630,,,,
745,12/26/20 05:00:00 PM,12.678,,,,
746,12/26/20 05:10:00 PM,12.703,,,,
747,12/26/20 05:20:00 PM,12.703,,,,
748,12/26/20 05:30:00 PM,12.703,,,,
749,12/26/20 05:40:00 PM,12.703,,,,
750,12/26/20 05:50:00 PM,12.703,,,,
751,12/26/20 06:00:00 PM,12.703,,,,
752,12/26/20 06:10:00 PM,12.678,,,,
753,12/26/20 06:20:00 PM,12.678,,,,
754,12/26/20 06:30:00 PM,12.654,,,,
755,12/26/20 06:40:00 PM,12.654,,,,
756,12/26/20 06:50:00 PM,12.654,,,,
757,12/26/20 07:00:00 PM,12.630,,,,
758,12/26/20 07:10:00 PM,12.630,,,,
759,12/26/20 07:20:00 PM,12.606,,,,
760,12/26/20 07:30:00 PM,12.606,,,,
761,12/26/20 07:40:00 PM,12.606,,,,
762,12/26/20 07:50:00 PM,12.582,,,,
763,12/26/20 08:00:00 PM,12.582,,,,
764,12/26/20 08:10:00 PM,12.558,,,,
765,12/26/20 08:20:00 PM,12.558,,,,
766,12/26/20 08:30:00 PM,12.558,,,,
767,12/26/20 08:40:00 PM,12.558,,,,
768,12/26/20 08:50:00 PM,12.558,,,,
769,12/26/20 09:00:00 PM,12.534,,,,
770,12/26/20 09:10:00 PM,12.534,,,,
771,12/26/20 09:20:00 PM,12.534,,,,
772,12/26/20 09:30:00 PM,12.534,,,,
773,12/26/20 09:40:00 PM,12.509,,,,
774,12/26/20 09:50:00 PM,12.509,,,,
775,12/26/20 10:00:00 PM,12.509,,,,
776,12/26/20 10:10:00 PM,12.509,,,,
777,12/26/20 10:20:00 PM,12.509,,,,
778,12/26/20 10:30:00 PM,12.509,,,,
779,12/26/20 10:40:00 PM,12.485,,,,
780,12/26/20 10:50:00 PM,12.485,,,,
781,12/26/20 11:00:00 PM,12.485,,,,
782,12/26/20 11:10:00 PM,12.485,,,,
783,12/26/20 11:20:00 PM,12.485,,,,
784,12/26/20 11:30:00 PM,12.485,,,,
785,12/26/20 11:40:00 PM,12.485,,,,
786,12/26/20 11:50:00 PM,12.485,,,,
787,12/27/20 12:00:00 AM,12.509,,,,
788,12/27/20 12:10:00 AM,12.509,,,,
789,12/27/20 12:20:00 AM,12.509,,,,
790,12/27/20 12:30:00 AM,12.509,,,,
791,12/27/20 12:40:00 AM,12.509,,,,
792,12/27/20 12:50:00 AM,12.509,,,,
793,12/27/20 01:00:00 AM,12.485,,,,
794,12/27/20 01:10:00 AM,12.485,,,,
795,12/27/20 01:20:00 AM,12.485,,,,
796,12/27/20 01:30:00 AM,12.485,,,,
797,12/27/20 01:40:00 AM,12.485,,,,
798,12/27/20 01:50:00 AM,12.485,,,,
799,12/27/20 02:00:00 AM,12.485,,,,
800,12/27/20 02:10:00 AM,12.485,,,,
801,12/27/20 02:20:00 AM,12.485,,,,
802,12/27/20 02:30:00 AM,12.485,,,,
803,12/27/20 02:40:00 AM,12.485,,,,
804,12/27/20 02:50:00 AM,12.485,,,,
805,12/27/20 03:00:00 AM,12.485,,,,
806,12/27/20 03:10:00 AM,12.485,,,,
807,12/27/20 03:20:00 AM,12.485,,,,
808,12/27/20 03:30:00 AM,12.485,,,,
809,12/27/20 03:40:00 AM,12.485,,,,
810,12/27/20 03:50:00 AM,12.485,,,,
811,12/27/20 04:00:00 AM,12.509,,,,
812,12/27/20 04:10:00 AM,12.509,,,,
813,12/27/20 04:20:00 AM,12.509,,,,
814,12/27/20 04:30:00 AM,12.534,,,,
815,12/27/20 04:40:00 AM,12.534,,,,
816,12/27/20 04:50:00 AM,12.558,,,,
817,12/27/20 05:00:00 AM,12.558,,,,
818,12/27/20 05:10:00 AM,12.582,,,,
819,12/27/20 05:20:00 AM,12.582,,,,
820,12/27/20 05:30:00 AM,12.606,,,,
821,12/27/20 05:40:00 AM,12.630,,,,
822,12/27/20 05:50:00 AM,12.630,,,,
823,12/27/20 06:00:00 AM,12.654,,,,
824,12/27/20 06:10:00 AM,12.678,,,,
825,12/27/20 06:20:00 AM,12.678,,,,
826,12/27/20 06:30:00 AM,12.703,,,,
827,12/27/20 06:40:00 AM,12.727,,,,
828,12/27/20 06:50:00 AM,12.751,,,,
829,12/27/20 07:00:00 AM,12.751,,,,
830,12/27/20 07:10:00 AM,12.775,,,,
831,12/27/20 07:20:00 AM,12.799,,,,
832,12/27/20 07:30:00 AM,12.823,,,,
833,12/27/20 07:40:00 AM,12.823,,,,
834,12/27/20 07:50:00 AM,12.871,,,,
835,12/27/20 08:00:00 AM,12.920,,,,
836,12/27/20 08:10:00 AM,12.944,,,,
837,12/27/20 08:20:00 AM,12.992,,,,
838,12/27/20 08:30:00 AM,13.016,,,,
839,12/27/20 08:40:00 AM,13.064,,,,
840,12/27/20 08:50:00 AM,13.112,,,,
841,12/27/20 09:00:00 AM,13.137,,,,
842,12/27/20 09:10:00 AM,13.161,,,,
843,12/27/20 09:20:00 AM,13.185,,,,
844,12/27/20 09:30:00 AM,13.233,,,,
845,12/27/20 09:40:00 AM,13.281,,,,
846,12/27/20 09:50:00 AM,13.305,,,,
847,12/27/20 10:00:00 AM,13.353,,,,
848,12/27/20 10:10:00 AM,13.377,,,,
849,12/27/20 10:20:00 AM,14.768,,,,
850,12/27/20 10:30:00 AM,14.577,,,,
851,12/27/20 10:40:00 AM,14.385,,,,
852,12/27/20 10:50:00 AM,14.337,,,,
853,12/27/20 11:00:00 AM,13.209,,,,
854,12/27/20 11:10:00 AM,12.799,,,,
855,12/27/20 11:20:00 AM,13.016,,,,
856,12/27/20 11:30:00 AM,22.202,,,,
857,12/27/20 11:40:00 AM,23.040,,,,
858,12/27/20 11:50:00 AM,22.848,,,,
859,12/27/20 12:00:00 PM,21.533,,,,
860,12/27/20 12:10:00 PM,10.858,,,,
861,12/27/20 12:20:00 PM,8.767,,,,
862,12/27/20 12:30:00 PM,8.643,,,,
863,12/27/20 12:40:00 PM,8.643,,,,
864,12/27/20 12:50:00 PM,8.643,,,,
865,12/27/20 01:00:00 PM,8.668,,,,
866,12/27/20 01:10:00 PM,8.693,,,,
867,12/27/20 01:20:00 PM,8.693,,,,
868,12/27/20 01:30:00 PM,8.717,,,,
869,12/27/20 01:40:00 PM,8.742,,,,
870,12/27/20 01:50:00 PM,8.767,,,,
871,12/27/20 02:00:00 PM,8.792,,,,
872,12/27/20 02:10:00 PM,8.792,,,,
873,12/27/20 02:20:00 PM,8.792,,,,
874,12/27/20 02:30:00 PM,8.767,,,,
875,12/27/20 02:40:00 PM,8.742,,,,
876,12/27/20 02:50:00 PM,8.742,,,,
877,12/27/20 03:00:00 PM,8.717,,,,
878,12/27/20 03:10:00 PM,8.693,,,,
879,12/27/20 03:20:00 PM,8.693,,,,
880,12/27/20 03:30:00 PM,8.668,,,,
881,12/27/20 03:40:00 PM,8.668,,,,
882,12/27/20 03:50:00 PM,8.668,,,,
883,12/27/20 04:00:00 PM,8.668,,,,
884,12/27/20 04:10:00 PM,8.643,,,,
885,12/27/20 04:20:00 PM,8.643,,,,
886,12/27/20 04:30:00 PM,8.618,,,,
887,12/27/20 04:40:00 PM,8.593,,,,
888,12/27/20 04:50:00 PM,8.568,,,,
889,12/27/20 05:00:00 PM,8.543,,,,
890,12/27/20 05:10:00 PM,8.519,,,,
891,12/27/20 05:20:00 PM,8.494,,,,
892,12/27/20 05:30:00 PM,8.494,,,,
893,12/27/20 05:40:00 PM,8.469,,,,
894,12/27/20 05:50:00 PM,8.444,,,,
895,12/27/20 06:00:00 PM,8.444,,,,
896,12/27/20 06:10:00 PM,8.394,,,,
897,12/27/20 06:20:00 PM,8.394,,,,
898,12/27/20 06:30:00 PM,8.369,,,,
899,12/27/20 06:40:00 PM,8.369,,,,
900,12/27/20 06:50:00 PM,8.344,,,,
901,12/27/20 07:00:00 PM,8.344,,,,
902,12/27/20 07:10:00 PM,8.319,,,,
903,12/27/20 07:20:00 PM,8.319,,,,
904,12/27/20 07:30:00 PM,8.319,,,,
905,12/27/20 07:40:00 PM,8.295,,,,
906,12/27/20 07:50:00 PM,8.295,,,,
907,12/27/20 08:00:00 PM,8.295,,,,
908,12/27/20 08:10:00 PM,8.270,,,,
909,12/27/20 08:20:00 PM,8.270,,,,
910,12/27/20 08:30:00 PM,8.270,,,,
911,12/27/20 08:40:00 PM,8.245,,,,
912,12/27/20 08:50:00 PM,8.245,,,,
913,12/27/20 09:00:00 PM,8.245,,,,
914,12/27/20 09:10:00 PM,8.245,,,,
915,12/27/20 09:20:00 PM,8.245,,,,
916,12/27/20 09:30:00 PM,8.245,,,,
917,12/27/20 09:40:00 PM,8.245,,,,
918,12/27/20 09:50:00 PM,8.245,,,,
919,12/27/20 10:00:00 PM,8.245,,,,
920,12/27/20 10:10:00 PM,8.245,,,,
921,12/27/20 10:20:00 PM,8.270,,,,
922,12/27/20 10:30:00 PM,8.295,,,,
923,12/27/20 10:40:00 PM,8.319,,,,
924,12/27/20 10:50:00 PM,8.344,,,,
925,12/27/20 11:00:00 PM,8.344,,,,
926,12/27/20 11:10:00 PM,8.344,,,,
927,12/27/20 11:20:00 PM,8.344,,,,
928,12/27/20 11:30:00 PM,8.344,,,,
929,12/27/20 11:40:00 PM,8.344,,,,
930,12/27/20 11:50:00 PM,8.344,,,,
931,12/28/20 12:00:00 AM,8.344,,,,
932,12/28/20 12:10:00 AM,8.319,,,,
933,12/28/20 12:20:00 AM,8.319,,,,
934,12/28/20 12:30:00 AM,8.319,,,,
935,12/28/20 12:40:00 AM,8.319,,,,
936,12/28/20 12:50:00 AM,8.344,,,,
937,12/28/20 01:00:00 AM,8.344,,,,
938,12/28/20 01:10:00 AM,8.394,,,,
939,12/28/20 01:20:00 AM,8.394,,,,
940,12/28/20 01:30:00 AM,8.444,,,,
941,12/28/20 01:40:00 AM,8.469,,,,
942,12/28/20 01:50:00 AM,8.494,,,,
943,12/28/20 02:00:00 AM,8.543,,,,
944,12/28/20 02:10:00 AM,8.593,,,,
945,12/28/20 02:20:00 AM,8.643,,,,
946,12/28/20 02:30:00 AM,8.668,,,,
947,12/28/20 02:40:00 AM,8.717,,,,
948,12/28/20 02:50:00 AM,8.742,,,,
949,12/28/20 03:00:00 AM,8.767,,,,
950,12/28/20 03:10:00 AM,8.792,,,,
951,12/28/20 03:20:00 AM,8.817,,,,
952,12/28/20 03:30:00 AM,8.841,,,,
953,12/28/20 03:40:00 AM,8.866,,,,
954,12/28/20 03:50:00 AM,8.891,,,,
955,12/28/20 04:00:00 AM,8.916,,,,
956,12/28/20 04:10:00 AM,8.965,,,,
957,12/28/20 04:20:00 AM,8.990,,,,
958,12/28/20 04:30:00 AM,9.015,,,,
959,12/28/20 04:40:00 AM,9.040,,,,
960,12/28/20 04:50:00 AM,9.040,,,,
961,12/28/20 05:00:00 AM,9.040,,,,
962,12/28/20 05:10:00 AM,9.015,,,,
963,12/28/20 05:20:00 AM,8.990,,,,
964,12/28/20 05:30:00 AM,8.965,,,,
965,12/28/20 05:40:00 AM,8.941,,,,
966,12/28/20 05:50:00 AM,8.891,,,,
967,12/28/20 06:00:00 AM,8.866,,,,
968,12/28/20 06:10:00 AM,8.841,,,,
969,12/28/20 06:20:00 AM,8.841,,,,
970,12/28/20 06:30:00 AM,8.841,,,,
971,12/28/20 06:40:00 AM,8.841,,,,
972,12/28/20 06:50:00 AM,8.817,,,,
973,12/28/20 07:00:00 AM,8.817,,,,
974,12/28/20 07:10:00 AM,8.817,,,,
975,12/28/20 07:20:00 AM,8.841,,,,
976,12/28/20 07:30:00 AM,8.841,,,,
977,12/28/20 07:40:00 AM,8.841,,,,
978,12/28/20 07:50:00 AM,8.817,,,,
979,12/28/20 08:00:00 AM,8.841,,,,
980,12/28/20 08:10:00 AM,8.841,,,,
981,12/28/20 08:20:00 AM,8.866,,,,
982,12/28/20 08:30:00 AM,8.891,,,,
983,12/28/20 08:40:00 AM,8.916,,,,
984,12/28/20 08:50:00 AM,8.941,,,,
985,12/28/20 09:00:00 AM,8.965,,,,
986,12/28/20 09:10:00 AM,8.990,,,,
987,12/28/20 09:20:00 AM,9.015,,,,
988,12/28/20 09:30:00 AM,9.040,,,,
989,12/28/20 09:40:00 AM,9.064,,,,
990,12/28/20 09:50:00 AM,9.064,,,,
991,12/28/20 10:00:00 AM,9.064,,,,
992,12/28/20 10:10:00 AM,9.064,,,,
993,12/28/20 10:20:00 AM,9.040,,,,
994,12/28/20 10:30:00 AM,9.040,,,,
995,12/28/20 10:40:00 AM,9.015,,,,
996,12/28/20 10:50:00 AM,9.015,,,,
997,12/28/20 11:00:00 AM,9.015,,,,
998,12/28/20 11:10:00 AM,9.040,,,,
999,12/28/20 11:20:00 AM,9.040,,,,
1000,12/28/20 11:30:00 AM,9.064,,,,
1001,12/28/20 11:40:00 AM,9.089,,,,
1002,12/28/20 11:50:00 AM,9.089,,,,
1003,12/28/20 12:00:00 PM,9.114,,,,
1004,12/28/20 12:10:00 PM,9.114,,,,
1005,12/28/20 12:20:00 PM,9.114,,,,
1006,12/28/20 12:30:00 PM,9.114,,,,
1007,12/28/20 12:40:00 PM,9.139,,,,
1008,12/28/20 12:50:00 PM,9.139,,,,
1009,12/28/20 01:00:00 PM,9.163,,,,
1010,12/28/20 01:10:00 PM,9.163,,,,
1011,12/28/20 01:20:00 PM,9.163,,,,
1012,12/28/20 01:30:00 PM,9.163,,,,
1013,12/28/20 01:40:00 PM,9.163,,,,
1014,12/28/20 01:50:00 PM,9.163,,,,
1015,12/28/20 02:00:00 PM,9.163,,,,
1016,12/28/20 02:10:00 PM,9.163,,,,
1017,12/28/20 02:20:00 PM,9.163,,,,
1018,12/28/20 02:30:00 PM,9.163,,,,
1019,12/28/20 02:40:00 PM,9.163,,,,
1020,12/28/20 02:50:00 PM,9.163,,,,
1021,12/28/20 03:00:00 PM,9.163,,,,
1022,12/28/20 03:10:00 PM,9.139,,,,
1023,12/28/20 03:20:00 PM,9.139,,,,
1024,12/28/20 03:30:00 PM,9.139,,,,
1025,12/28/20 03:40:00 PM,9.139,,,,
1026,12/28/20 03:50:00 PM,9.139,,,,
1027,12/28/20 04:00:00 PM,9.139,,,,
1028,12/28/20 04:10:00 PM,9.114,,,,
1029,12/28/20 04:20:00 PM,9.114,,,,
1030,12/28/20 04:30:00 PM,9.089,,,,
1031,12/28/20 04:40:00 PM,9.064,,,,
1032,12/28/20 04:50:00 PM,9.040,,,,
1033,12/28/20 05:00:00 PM,8.990,,,,
1034,12/28/20 05:10:00 PM,8.965,,,,
1035,12/28/20 05:20:00 PM,8.941,,,,
1036,12/28/20 05:30:00 PM,8.916,,,,
1037,12/28/20 05:40:00 PM,8.866,,,,
1038,12/28/20 05:50:00 PM,8.841,,,,
1039,12/28/20 06:00:00 PM,8.841,,,,
1040,12/28/20 06:10:00 PM,8.792,,,,
1041,12/28/20 06:20:00 PM,8.792,,,,
1042,12/28/20 06:30:00 PM,8.767,,,,
1043,12/28/20 06:40:00 PM,8.742,,,,
1044,12/28/20 06:50:00 PM,8.717,,,,
1045,12/28/20 07:00:00 PM,8.693,,,,
1046,12/28/20 07:10:00 PM,8.693,,,,
1047,12/28/20 07:20:00 PM,8.668,,,,
1048,12/28/20 07:30:00 PM,8.643,,,,
1049,12/28/20 07:40:00 PM,8.618,,,,
1050,12/28/20 07:50:00 PM,8.593,,,,
1051,12/28/20 08:00:00 PM,8.593,,,,
1052,12/28/20 08:10:00 PM,8.568,,,,
1053,12/28/20 08:20:00 PM,8.568,,,,
1054,12/28/20 08:30:00 PM,8.543,,,,
1055,12/28/20 08:40:00 PM,8.543,,,,
1056,12/28/20 08:50:00 PM,8.519,,,,
1057,12/28/20 09:00:00 PM,8.519,,,,
1058,12/28/20 09:10:00 PM,8.519,,,,
1059,12/28/20 09:20:00 PM,8.519,,,,
1060,12/28/20 09:30:00 PM,8.494,,,,
1061,12/28/20 09:40:00 PM,8.494,,,,
1062,12/28/20 09:50:00 PM,8.494,,,,
1063,12/28/20 10:00:00 PM,8.469,,,,
1064,12/28/20 10:10:00 PM,8.469,,,,
1065,12/28/20 10:20:00 PM,8.469,,,,
1066,12/28/20 10:30:00 PM,8.469,,,,
1067,12/28/20 10:40:00 PM,8.469,,,,
1068,12/28/20 10:50:00 PM,8.469,,,,
1069,12/28/20 11:00:00 PM,8.444,,,,
1070,12/28/20 11:10:00 PM,8.444,,,,
1071,12/28/20 11:20:00 PM,8.444,,,,
1072,12/28/20 11:30:00 PM,8.444,,,,
1073,12/28/20 11:40:00 PM,8.419,,,,
1074,12/28/20 11:50:00 PM,8.419,,,,
1075,12/29/20 12:00:00 AM,8.394,,,,
1076,12/29/20 12:10:00 AM,8.394,,,,
1077,12/29/20 12:20:00 AM,8.394,,,,
1078,12/29/20 12:30:00 AM,8.394,,,,
1079,12/29/20 12:40:00 AM,8.369,,,,
1080,12/29/20 12:50:00 AM,8.369,,,,
1081,12/29/20 01:00:00 AM,8.369,,,,
1082,12/29/20 01:10:00 AM,8.369,,,,
1083,12/29/20 01:20:00 AM,8.369,,,,
1084,12/29/20 01:30:00 AM,8.394,,,,
1085,12/29/20 01:40:00 AM,8.394,,,,
1086,12/29/20 01:50:00 AM,8.419,,,,
1087,12/29/20 02:00:00 AM,8.444,,,,
1088,12/29/20 02:10:00 AM,8.469,,,,
1089,12/29/20 02:20:00 AM,8.494,,,,
1090,12/29/20 02:30:00 AM,8.543,,,,
1091,12/29/20 02:40:00 AM,8.568,,,,
1092,12/29/20 02:50:00 AM,8.568,,,,
1093,12/29/20 03:00:00 AM,8.593,,,,
1094,12/29/20 03:10:00 AM,8.593,,,,
1095,12/29/20 03:20:00 AM,8.593,,,,
1096,12/29/20 03:30:00 AM,8.593,,,,
1097,12/29/20 03:40:00 AM,8.593,,,,
