"Plot Title: 20444029"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444029, SEN S/N: 20444029)","Coupler Detached (LGR S/N: 20444029)","Coupler Attached (LGR S/N: 20444029)","Host Connected (LGR S/N: 20444029)","Stopped (LGR S/N: 20444029)","End Of File (LGR S/N: 20444029)"
527,12/25/20 04:40:00 AM,10.222,,,,,
528,12/25/20 04:50:00 AM,10.296,,,,,
529,12/25/20 05:00:00 AM,10.345,,,,,
530,12/25/20 05:10:00 AM,10.394,,,,,
531,12/25/20 05:20:00 AM,10.443,,,,,
532,12/25/20 05:30:00 AM,10.492,,,,,
533,12/25/20 05:40:00 AM,10.516,,,,,
534,12/25/20 05:50:00 AM,10.541,,,,,
535,12/25/20 06:00:00 AM,10.565,,,,,
536,12/25/20 06:10:00 AM,10.565,,,,,
537,12/25/20 06:20:00 AM,10.565,,,,,
538,12/25/20 06:30:00 AM,10.590,,,,,
539,12/25/20 06:40:00 AM,10.614,,,,,
540,12/25/20 06:50:00 AM,10.614,,,,,
541,12/25/20 07:00:00 AM,10.638,,,,,
542,12/25/20 07:10:00 AM,10.663,,,,,
543,12/25/20 07:20:00 AM,10.663,,,,,
544,12/25/20 07:30:00 AM,10.687,,,,,
545,12/25/20 07:40:00 AM,10.712,,,,,
546,12/25/20 07:50:00 AM,10.761,,,,,
547,12/25/20 08:00:00 AM,10.810,,,,,
548,12/25/20 08:10:00 AM,10.883,,,,,
549,12/25/20 08:20:00 AM,10.932,,,,,
550,12/25/20 08:30:00 AM,10.883,,,,,
551,12/25/20 08:40:00 AM,10.834,,,,,
552,12/25/20 08:50:00 AM,10.810,,,,,
553,12/25/20 09:00:00 AM,10.761,,,,,
554,12/25/20 09:10:00 AM,10.712,,,,,
555,12/25/20 09:20:00 AM,10.687,,,,,
556,12/25/20 09:30:00 AM,10.638,,,,,
557,12/25/20 09:40:00 AM,10.565,,,,,
558,12/25/20 09:50:00 AM,10.516,,,,,
559,12/25/20 10:00:00 AM,10.467,,,,,
560,12/25/20 10:10:00 AM,10.418,,,,,
561,12/25/20 10:20:00 AM,10.369,,,,,
562,12/25/20 10:30:00 AM,10.345,,,,,
563,12/25/20 10:40:00 AM,10.345,,,,,
564,12/25/20 10:50:00 AM,10.320,,,,,
565,12/25/20 11:00:00 AM,10.296,,,,,
566,12/25/20 11:10:00 AM,10.320,,,,,
567,12/25/20 11:20:00 AM,10.345,,,,,
568,12/25/20 11:30:00 AM,10.320,,,,,
569,12/25/20 11:40:00 AM,10.320,,,,,
570,12/25/20 11:50:00 AM,10.345,,,,,
571,12/25/20 12:00:00 PM,10.320,,,,,
572,12/25/20 12:10:00 PM,10.271,,,,,
573,12/25/20 12:20:00 PM,10.271,,,,,
574,12/25/20 12:30:00 PM,10.271,,,,,
575,12/25/20 12:40:00 PM,10.222,,,,,
576,12/25/20 12:50:00 PM,10.149,,,,,
577,12/25/20 01:00:00 PM,10.075,,,,,
578,12/25/20 01:10:00 PM,10.026,,,,,
579,12/25/20 01:20:00 PM,9.977,,,,,
580,12/25/20 01:30:00 PM,9.928,,,,,
581,12/25/20 01:40:00 PM,9.903,,,,,
582,12/25/20 01:50:00 PM,9.879,,,,,
583,12/25/20 02:00:00 PM,9.829,,,,,
584,12/25/20 02:10:00 PM,9.780,,,,,
585,12/25/20 02:20:00 PM,9.756,,,,,
586,12/25/20 02:30:00 PM,9.706,,,,,
587,12/25/20 02:40:00 PM,9.657,,,,,
588,12/25/20 02:50:00 PM,9.632,,,,,
589,12/25/20 03:00:00 PM,9.608,,,,,
590,12/25/20 03:10:00 PM,9.583,,,,,
591,12/25/20 03:20:00 PM,9.583,,,,,
592,12/25/20 03:30:00 PM,9.558,,,,,
593,12/25/20 03:40:00 PM,9.558,,,,,
594,12/25/20 03:50:00 PM,9.534,,,,,
595,12/25/20 04:00:00 PM,9.534,,,,,
596,12/25/20 04:10:00 PM,9.534,,,,,
597,12/25/20 04:20:00 PM,9.534,,,,,
598,12/25/20 04:30:00 PM,9.509,,,,,
599,12/25/20 04:40:00 PM,9.509,,,,,
600,12/25/20 04:50:00 PM,9.485,,,,,
601,12/25/20 05:00:00 PM,9.485,,,,,
602,12/25/20 05:10:00 PM,9.485,,,,,
603,12/25/20 05:20:00 PM,9.534,,,,,
604,12/25/20 05:30:00 PM,9.583,,,,,
605,12/25/20 05:40:00 PM,9.657,,,,,
606,12/25/20 05:50:00 PM,9.731,,,,,
607,12/25/20 06:00:00 PM,9.780,,,,,
608,12/25/20 06:10:00 PM,9.854,,,,,
609,12/25/20 06:20:00 PM,9.928,,,,,
610,12/25/20 06:30:00 PM,10.026,,,,,
611,12/25/20 06:40:00 PM,10.124,,,,,
612,12/25/20 06:50:00 PM,10.247,,,,,
613,12/25/20 07:00:00 PM,10.394,,,,,
614,12/25/20 07:10:00 PM,10.516,,,,,
615,12/25/20 07:20:00 PM,10.443,,,,,
616,12/25/20 07:30:00 PM,10.369,,,,,
617,12/25/20 07:40:00 PM,10.320,,,,,
618,12/25/20 07:50:00 PM,10.198,,,,,
619,12/25/20 08:00:00 PM,10.026,,,,,
620,12/25/20 08:10:00 PM,9.879,,,,,
621,12/25/20 08:20:00 PM,9.731,,,,,
622,12/25/20 08:30:00 PM,9.682,,,,,
623,12/25/20 08:40:00 PM,9.682,,,,,
624,12/25/20 08:50:00 PM,9.731,,,,,
625,12/25/20 09:00:00 PM,9.805,,,,,
626,12/25/20 09:10:00 PM,9.928,,,,,
627,12/25/20 09:20:00 PM,10.075,,,,,
628,12/25/20 09:30:00 PM,10.222,,,,,
629,12/25/20 09:40:00 PM,10.345,,,,,
630,12/25/20 09:50:00 PM,10.492,,,,,
631,12/25/20 10:00:00 PM,10.638,,,,,
632,12/25/20 10:10:00 PM,10.761,,,,,
633,12/25/20 10:20:00 PM,10.907,,,,,
634,12/25/20 10:30:00 PM,11.029,,,,,
635,12/25/20 10:40:00 PM,11.151,,,,,
636,12/25/20 10:50:00 PM,11.297,,,,,
637,12/25/20 11:00:00 PM,11.419,,,,,
638,12/25/20 11:10:00 PM,11.540,,,,,
639,12/25/20 11:20:00 PM,11.662,,,,,
640,12/25/20 11:30:00 PM,11.783,,,,,
641,12/25/20 11:40:00 PM,11.904,,,,,
642,12/25/20 11:50:00 PM,12.001,,,,,
643,12/26/20 12:00:00 AM,12.122,,,,,
644,12/26/20 12:10:00 AM,12.243,,,,,
645,12/26/20 12:20:00 AM,12.340,,,,,
646,12/26/20 12:30:00 AM,12.461,,,,,
647,12/26/20 12:40:00 AM,12.558,,,,,
648,12/26/20 12:50:00 AM,12.678,,,,,
649,12/26/20 01:00:00 AM,12.775,,,,,
650,12/26/20 01:10:00 AM,12.871,,,,,
651,12/26/20 01:20:00 AM,12.992,,,,,
652,12/26/20 01:30:00 AM,13.088,,,,,
653,12/26/20 01:40:00 AM,13.185,,,,,
654,12/26/20 01:50:00 AM,13.281,,,,,
655,12/26/20 02:00:00 AM,13.377,,,,,
656,12/26/20 02:10:00 AM,13.473,,,,,
657,12/26/20 02:20:00 AM,13.570,,,,,
658,12/26/20 02:30:00 AM,13.666,,,,,
659,12/26/20 02:40:00 AM,13.762,,,,,
660,12/26/20 02:50:00 AM,13.882,,,,,
661,12/26/20 03:00:00 AM,13.978,,,,,
662,12/26/20 03:10:00 AM,14.074,,,,,
663,12/26/20 03:20:00 AM,14.170,,,,,
664,12/26/20 03:30:00 AM,14.864,,,,,
665,12/26/20 03:40:00 AM,15.629,,,,,
666,12/26/20 03:50:00 AM,16.177,,,,,
667,12/26/20 04:00:00 AM,16.177,,,,,
668,12/26/20 04:10:00 AM,15.318,,,,,
669,12/26/20 04:20:00 AM,14.314,,,,,
670,12/26/20 04:30:00 AM,13.329,,,,,
671,12/26/20 04:40:00 AM,12.389,,,,,
672,12/26/20 04:50:00 AM,11.686,,,,,
673,12/26/20 05:00:00 AM,11.443,,,,,
674,12/26/20 05:10:00 AM,11.102,,,,,
675,12/26/20 05:20:00 AM,10.810,,,,,
676,12/26/20 05:30:00 AM,10.222,,,,,
677,12/26/20 05:40:00 AM,9.731,,,,,
678,12/26/20 05:50:00 AM,9.410,,,,,
679,12/26/20 06:00:00 AM,9.188,,,,,
680,12/26/20 06:10:00 AM,9.040,,,,,
681,12/26/20 06:20:00 AM,8.941,,,,,
682,12/26/20 06:30:00 AM,8.891,,,,,
683,12/26/20 06:40:00 AM,8.841,,,,,
684,12/26/20 06:50:00 AM,8.841,,,,,
685,12/26/20 07:00:00 AM,8.841,,,,,
686,12/26/20 07:10:00 AM,8.841,,,,,
687,12/26/20 07:20:00 AM,8.916,,,,,
688,12/26/20 07:30:00 AM,8.941,,,,,
689,12/26/20 07:40:00 AM,8.941,,,,,
690,12/26/20 07:50:00 AM,8.916,,,,,
691,12/26/20 08:00:00 AM,8.990,,,,,
692,12/26/20 08:10:00 AM,8.990,,,,,
693,12/26/20 08:20:00 AM,8.965,,,,,
694,12/26/20 08:30:00 AM,8.941,,,,,
695,12/26/20 08:40:00 AM,8.965,,,,,
696,12/26/20 08:50:00 AM,9.064,,,,,
697,12/26/20 09:00:00 AM,9.040,,,,,
698,12/26/20 09:10:00 AM,9.064,,,,,
699,12/26/20 09:20:00 AM,8.990,,,,,
700,12/26/20 09:30:00 AM,9.015,,,,,
701,12/26/20 09:40:00 AM,8.965,,,,,
702,12/26/20 09:50:00 AM,8.990,,,,,
703,12/26/20 10:00:00 AM,8.965,,,,,
704,12/26/20 10:10:00 AM,8.965,,,,,
705,12/26/20 10:20:00 AM,8.941,,,,,
706,12/26/20 10:30:00 AM,9.114,,,,,
707,12/26/20 10:40:00 AM,9.287,,,,,
708,12/26/20 10:50:00 AM,9.534,,,,,
709,12/26/20 11:00:00 AM,9.706,,,,,
710,12/26/20 11:10:00 AM,9.829,,,,,
711,12/26/20 11:20:00 AM,9.928,,,,,
712,12/26/20 11:30:00 AM,10.026,,,,,
713,12/26/20 11:40:00 AM,10.124,,,,,
714,12/26/20 11:50:00 AM,10.198,,,,,
715,12/26/20 12:00:00 PM,10.271,,,,,
716,12/26/20 12:10:00 PM,10.345,,,,,
717,12/26/20 12:20:00 PM,10.418,,,,,
718,12/26/20 12:30:00 PM,10.492,,,,,
719,12/26/20 12:40:00 PM,10.565,,,,,
720,12/26/20 12:50:00 PM,10.614,,,,,
721,12/26/20 01:00:00 PM,10.663,,,,,
722,12/26/20 01:10:00 PM,10.712,,,,,
723,12/26/20 01:20:00 PM,10.834,,,,,
724,12/26/20 01:30:00 PM,10.932,,,,,
725,12/26/20 01:40:00 PM,11.029,,,,,
726,12/26/20 01:50:00 PM,11.127,,,,,
727,12/26/20 02:00:00 PM,11.224,,,,,
728,12/26/20 02:10:00 PM,11.321,,,,,
729,12/26/20 02:20:00 PM,11.419,,,,,
730,12/26/20 02:30:00 PM,11.516,,,,,
731,12/26/20 02:40:00 PM,11.613,,,,,
732,12/26/20 02:50:00 PM,11.710,,,,,
733,12/26/20 03:00:00 PM,11.807,,,,,
734,12/26/20 03:10:00 PM,11.880,,,,,
735,12/26/20 03:20:00 PM,11.977,,,,,
736,12/26/20 03:30:00 PM,12.074,,,,,
737,12/26/20 03:40:00 PM,12.147,,,,,
738,12/26/20 03:50:00 PM,12.219,,,,,
739,12/26/20 04:00:00 PM,12.292,,,,,
740,12/26/20 04:10:00 PM,12.389,,,,,
741,12/26/20 04:20:00 PM,12.461,,,,,
742,12/26/20 04:30:00 PM,12.509,,,,,
743,12/26/20 04:40:00 PM,12.582,,,,,
744,12/26/20 04:50:00 PM,12.630,,,,,
745,12/26/20 05:00:00 PM,12.678,,,,,
746,12/26/20 05:10:00 PM,12.703,,,,,
747,12/26/20 05:20:00 PM,12.703,,,,,
748,12/26/20 05:30:00 PM,12.703,,,,,
749,12/26/20 05:40:00 PM,12.703,,,,,
750,12/26/20 05:50:00 PM,12.703,,,,,
751,12/26/20 06:00:00 PM,12.703,,,,,
752,12/26/20 06:10:00 PM,12.678,,,,,
753,12/26/20 06:20:00 PM,12.678,,,,,
754,12/26/20 06:30:00 PM,12.678,,,,,
755,12/26/20 06:40:00 PM,12.654,,,,,
756,12/26/20 06:50:00 PM,12.654,,,,,
757,12/26/20 07:00:00 PM,12.630,,,,,
758,12/26/20 07:10:00 PM,12.630,,,,,
759,12/26/20 07:20:00 PM,12.606,,,,,
760,12/26/20 07:30:00 PM,12.606,,,,,
761,12/26/20 07:40:00 PM,12.606,,,,,
762,12/26/20 07:50:00 PM,12.582,,,,,
763,12/26/20 08:00:00 PM,12.582,,,,,
764,12/26/20 08:10:00 PM,12.558,,,,,
765,12/26/20 08:20:00 PM,12.558,,,,,
766,12/26/20 08:30:00 PM,12.558,,,,,
767,12/26/20 08:40:00 PM,12.558,,,,,
768,12/26/20 08:50:00 PM,12.558,,,,,
769,12/26/20 09:00:00 PM,12.558,,,,,
770,12/26/20 09:10:00 PM,12.534,,,,,
771,12/26/20 09:20:00 PM,12.534,,,,,
772,12/26/20 09:30:00 PM,12.534,,,,,
773,12/26/20 09:40:00 PM,12.534,,,,,
774,12/26/20 09:50:00 PM,12.509,,,,,
775,12/26/20 10:00:00 PM,12.509,,,,,
776,12/26/20 10:10:00 PM,12.509,,,,,
777,12/26/20 10:20:00 PM,12.509,,,,,
778,12/26/20 10:30:00 PM,12.509,,,,,
779,12/26/20 10:40:00 PM,12.509,,,,,
780,12/26/20 10:50:00 PM,12.485,,,,,
781,12/26/20 11:00:00 PM,12.485,,,,,
782,12/26/20 11:10:00 PM,12.485,,,,,
783,12/26/20 11:20:00 PM,12.485,,,,,
784,12/26/20 11:30:00 PM,12.485,,,,,
785,12/26/20 11:40:00 PM,12.485,,,,,
786,12/26/20 11:50:00 PM,12.509,,,,,
787,12/27/20 12:00:00 AM,12.509,,,,,
788,12/27/20 12:10:00 AM,12.509,,,,,
789,12/27/20 12:20:00 AM,12.509,,,,,
790,12/27/20 12:30:00 AM,12.509,,,,,
791,12/27/20 12:40:00 AM,12.509,,,,,
792,12/27/20 12:50:00 AM,12.509,,,,,
793,12/27/20 01:00:00 AM,12.485,,,,,
794,12/27/20 01:10:00 AM,12.485,,,,,
795,12/27/20 01:20:00 AM,12.485,,,,,
796,12/27/20 01:30:00 AM,12.485,,,,,
797,12/27/20 01:40:00 AM,12.485,,,,,
798,12/27/20 01:50:00 AM,12.485,,,,,
799,12/27/20 02:00:00 AM,12.485,,,,,
800,12/27/20 02:10:00 AM,12.485,,,,,
801,12/27/20 02:20:00 AM,12.485,,,,,
802,12/27/20 02:30:00 AM,12.485,,,,,
803,12/27/20 02:40:00 AM,12.485,,,,,
804,12/27/20 02:50:00 AM,12.485,,,,,
805,12/27/20 03:00:00 AM,12.485,,,,,
806,12/27/20 03:10:00 AM,12.485,,,,,
807,12/27/20 03:20:00 AM,12.485,,,,,
808,12/27/20 03:30:00 AM,12.485,,,,,
809,12/27/20 03:40:00 AM,12.485,,,,,
810,12/27/20 03:50:00 AM,12.485,,,,,
811,12/27/20 04:00:00 AM,12.509,,,,,
812,12/27/20 04:10:00 AM,12.509,,,,,
813,12/27/20 04:20:00 AM,12.509,,,,,
814,12/27/20 04:30:00 AM,12.534,,,,,
815,12/27/20 04:40:00 AM,12.534,,,,,
816,12/27/20 04:50:00 AM,12.558,,,,,
817,12/27/20 05:00:00 AM,12.558,,,,,
818,12/27/20 05:10:00 AM,12.582,,,,,
819,12/27/20 05:20:00 AM,12.606,,,,,
820,12/27/20 05:30:00 AM,12.606,,,,,
821,12/27/20 05:40:00 AM,12.630,,,,,
822,12/27/20 05:50:00 AM,12.654,,,,,
823,12/27/20 06:00:00 AM,12.654,,,,,
824,12/27/20 06:10:00 AM,12.678,,,,,
825,12/27/20 06:20:00 AM,12.703,,,,,
826,12/27/20 06:30:00 AM,12.751,,,,,
827,12/27/20 06:40:00 AM,12.751,,,,,
828,12/27/20 06:50:00 AM,12.775,,,,,
829,12/27/20 07:00:00 AM,12.799,,,,,
830,12/27/20 07:10:00 AM,12.799,,,,,
831,12/27/20 07:20:00 AM,12.823,,,,,
832,12/27/20 07:30:00 AM,12.847,,,,,
833,12/27/20 07:40:00 AM,12.871,,,,,
834,12/27/20 07:50:00 AM,12.920,,,,,
835,12/27/20 08:00:00 AM,12.944,,,,,
836,12/27/20 08:10:00 AM,12.992,,,,,
837,12/27/20 08:20:00 AM,13.016,,,,,
838,12/27/20 08:30:00 AM,13.064,,,,,
839,12/27/20 08:40:00 AM,13.088,,,,,
840,12/27/20 08:50:00 AM,13.137,,,,,
841,12/27/20 09:00:00 AM,13.185,,,,,
842,12/27/20 09:10:00 AM,13.209,,,,,
843,12/27/20 09:20:00 AM,13.233,,,,,
844,12/27/20 09:30:00 AM,13.281,,,,,
845,12/27/20 09:40:00 AM,13.329,,,,,
846,12/27/20 09:50:00 AM,13.353,,,,,
847,12/27/20 10:00:00 AM,13.401,,,,,
848,12/27/20 10:10:00 AM,13.425,,,,,
849,12/27/20 10:20:00 AM,16.368,,,,,
850,12/27/20 10:30:00 AM,14.864,,,,,
851,12/27/20 10:40:00 AM,14.529,,,,,
852,12/27/20 10:50:00 AM,14.481,,,,,
853,12/27/20 11:00:00 AM,13.233,,,,,
854,12/27/20 11:10:00 AM,12.847,,,,,
855,12/27/20 11:20:00 AM,12.992,,,,,
856,12/27/20 11:30:00 AM,22.369,,,,,
857,12/27/20 11:40:00 AM,22.992,,,,,
858,12/27/20 11:50:00 AM,22.753,,,,,
859,12/27/20 12:00:00 PM,21.676,,,,,
860,12/27/20 12:10:00 PM,9.706,,,,,
861,12/27/20 12:20:00 PM,8.693,,,,,
862,12/27/20 12:30:00 PM,8.593,,,,,
863,12/27/20 12:40:00 PM,8.593,,,,,
864,12/27/20 12:50:00 PM,8.593,,,,,
865,12/27/20 01:00:00 PM,8.618,,,,,
866,12/27/20 01:10:00 PM,8.618,,,,,
867,12/27/20 01:20:00 PM,8.618,,,,,
868,12/27/20 01:30:00 PM,8.643,,,,,
869,12/27/20 01:40:00 PM,8.668,,,,,
870,12/27/20 01:50:00 PM,8.693,,,,,
871,12/27/20 02:00:00 PM,8.693,,,,,
872,12/27/20 02:10:00 PM,8.693,,,,,
873,12/27/20 02:20:00 PM,8.668,,,,,
874,12/27/20 02:30:00 PM,8.643,,,,,
875,12/27/20 02:40:00 PM,8.618,,,,,
876,12/27/20 02:50:00 PM,8.618,,,,,
877,12/27/20 03:00:00 PM,8.593,,,,,
878,12/27/20 03:10:00 PM,8.568,,,,,
879,12/27/20 03:20:00 PM,8.568,,,,,
880,12/27/20 03:30:00 PM,8.543,,,,,
881,12/27/20 03:40:00 PM,8.543,,,,,
882,12/27/20 03:50:00 PM,8.568,,,,,
883,12/27/20 04:00:00 PM,8.568,,,,,
884,12/27/20 04:10:00 PM,8.543,,,,,
885,12/27/20 04:20:00 PM,8.543,,,,,
886,12/27/20 04:30:00 PM,8.519,,,,,
887,12/27/20 04:40:00 PM,8.494,,,,,
888,12/27/20 04:50:00 PM,8.444,,,,,
889,12/27/20 05:00:00 PM,8.419,,,,,
890,12/27/20 05:10:00 PM,8.394,,,,,
891,12/27/20 05:20:00 PM,8.394,,,,,
892,12/27/20 05:30:00 PM,8.369,,,,,
893,12/27/20 05:40:00 PM,8.344,,,,,
894,12/27/20 05:50:00 PM,8.319,,,,,
895,12/27/20 06:00:00 PM,8.295,,,,,
896,12/27/20 06:10:00 PM,8.295,,,,,
897,12/27/20 06:20:00 PM,8.270,,,,,
898,12/27/20 06:30:00 PM,8.270,,,,,
899,12/27/20 06:40:00 PM,8.245,,,,,
900,12/27/20 06:50:00 PM,8.220,,,,,
901,12/27/20 07:00:00 PM,8.220,,,,,
902,12/27/20 07:10:00 PM,8.195,,,,,
903,12/27/20 07:20:00 PM,8.195,,,,,
904,12/27/20 07:30:00 PM,8.195,,,,,
905,12/27/20 07:40:00 PM,8.195,,,,,
906,12/27/20 07:50:00 PM,8.195,,,,,
907,12/27/20 08:00:00 PM,8.170,,,,,
908,12/27/20 08:10:00 PM,8.170,,,,,
909,12/27/20 08:20:00 PM,8.170,,,,,
910,12/27/20 08:30:00 PM,8.145,,,,,
911,12/27/20 08:40:00 PM,8.145,,,,,
912,12/27/20 08:50:00 PM,8.145,,,,,
913,12/27/20 09:00:00 PM,8.145,,,,,
914,12/27/20 09:10:00 PM,8.145,,,,,
915,12/27/20 09:20:00 PM,8.120,,,,,
916,12/27/20 09:30:00 PM,8.120,,,,,
917,12/27/20 09:40:00 PM,8.120,,,,,
918,12/27/20 09:50:00 PM,8.120,,,,,
919,12/27/20 10:00:00 PM,8.145,,,,,
920,12/27/20 10:10:00 PM,8.170,,,,,
921,12/27/20 10:20:00 PM,8.195,,,,,
922,12/27/20 10:30:00 PM,8.220,,,,,
923,12/27/20 10:40:00 PM,8.245,,,,,
924,12/27/20 10:50:00 PM,8.270,,,,,
925,12/27/20 11:00:00 PM,8.270,,,,,
926,12/27/20 11:10:00 PM,8.270,,,,,
927,12/27/20 11:20:00 PM,8.270,,,,,
928,12/27/20 11:30:00 PM,8.270,,,,,
929,12/27/20 11:40:00 PM,8.245,,,,,
930,12/27/20 11:50:00 PM,8.245,,,,,
931,12/28/20 12:00:00 AM,8.245,,,,,
932,12/28/20 12:10:00 AM,8.220,,,,,
933,12/28/20 12:20:00 AM,8.220,,,,,
934,12/28/20 12:30:00 AM,8.220,,,,,
935,12/28/20 12:40:00 AM,8.220,,,,,
936,12/28/20 12:50:00 AM,8.245,,,,,
937,12/28/20 01:00:00 AM,8.295,,,,,
938,12/28/20 01:10:00 AM,8.319,,,,,
939,12/28/20 01:20:00 AM,8.344,,,,,
940,12/28/20 01:30:00 AM,8.394,,,,,
941,12/28/20 01:40:00 AM,8.419,,,,,
942,12/28/20 01:50:00 AM,8.469,,,,,
943,12/28/20 02:00:00 AM,8.519,,,,,
944,12/28/20 02:10:00 AM,8.568,,,,,
945,12/28/20 02:20:00 AM,8.618,,,,,
946,12/28/20 02:30:00 AM,8.668,,,,,
947,12/28/20 02:40:00 AM,8.693,,,,,
948,12/28/20 02:50:00 AM,8.717,,,,,
949,12/28/20 03:00:00 AM,8.742,,,,,
950,12/28/20 03:10:00 AM,8.767,,,,,
951,12/28/20 03:20:00 AM,8.792,,,,,
952,12/28/20 03:30:00 AM,8.792,,,,,
953,12/28/20 03:40:00 AM,8.817,,,,,
954,12/28/20 03:50:00 AM,8.841,,,,,
955,12/28/20 04:00:00 AM,8.891,,,,,
956,12/28/20 04:10:00 AM,8.916,,,,,
957,12/28/20 04:20:00 AM,8.941,,,,,
958,12/28/20 04:30:00 AM,8.965,,,,,
959,12/28/20 04:40:00 AM,8.965,,,,,
960,12/28/20 04:50:00 AM,8.941,,,,,
961,12/28/20 05:00:00 AM,8.916,,,,,
962,12/28/20 05:10:00 AM,8.891,,,,,
963,12/28/20 05:20:00 AM,8.841,,,,,
964,12/28/20 05:30:00 AM,8.792,,,,,
965,12/28/20 05:40:00 AM,8.767,,,,,
966,12/28/20 05:50:00 AM,8.717,,,,,
967,12/28/20 06:00:00 AM,8.693,,,,,
968,12/28/20 06:10:00 AM,8.668,,,,,
969,12/28/20 06:20:00 AM,8.643,,,,,
970,12/28/20 06:30:00 AM,8.643,,,,,
971,12/28/20 06:40:00 AM,8.643,,,,,
972,12/28/20 06:50:00 AM,8.643,,,,,
973,12/28/20 07:00:00 AM,8.643,,,,,
974,12/28/20 07:10:00 AM,8.643,,,,,
975,12/28/20 07:20:00 AM,8.643,,,,,
976,12/28/20 07:30:00 AM,8.668,,,,,
977,12/28/20 07:40:00 AM,8.643,,,,,
978,12/28/20 07:50:00 AM,8.643,,,,,
979,12/28/20 08:00:00 AM,8.668,,,,,
980,12/28/20 08:10:00 AM,8.693,,,,,
981,12/28/20 08:20:00 AM,8.717,,,,,
982,12/28/20 08:30:00 AM,8.742,,,,,
983,12/28/20 08:40:00 AM,8.767,,,,,
984,12/28/20 08:50:00 AM,8.792,,,,,
985,12/28/20 09:00:00 AM,8.841,,,,,
986,12/28/20 09:10:00 AM,8.866,,,,,
987,12/28/20 09:20:00 AM,8.916,,,,,
988,12/28/20 09:30:00 AM,8.941,,,,,
989,12/28/20 09:40:00 AM,8.941,,,,,
990,12/28/20 09:50:00 AM,8.941,,,,,
991,12/28/20 10:00:00 AM,8.941,,,,,
992,12/28/20 10:10:00 AM,8.916,,,,,
993,12/28/20 10:20:00 AM,8.891,,,,,
994,12/28/20 10:30:00 AM,8.866,,,,,
995,12/28/20 10:40:00 AM,8.841,,,,,
996,12/28/20 10:50:00 AM,8.841,,,,,
997,12/28/20 11:00:00 AM,8.841,,,,,
998,12/28/20 11:10:00 AM,8.866,,,,,
999,12/28/20 11:20:00 AM,8.891,,,,,
1000,12/28/20 11:30:00 AM,8.916,,,,,
1001,12/28/20 11:40:00 AM,8.941,,,,,
1002,12/28/20 11:50:00 AM,8.941,,,,,
1003,12/28/20 12:00:00 PM,8.965,,,,,
1004,12/28/20 12:10:00 PM,8.965,,,,,
1005,12/28/20 12:20:00 PM,8.965,,,,,
1006,12/28/20 12:30:00 PM,8.965,,,,,
1007,12/28/20 12:40:00 PM,8.990,,,,,
1008,12/28/20 12:50:00 PM,8.990,,,,,
1009,12/28/20 01:00:00 PM,9.015,,,,,
1010,12/28/20 01:10:00 PM,9.015,,,,,
1011,12/28/20 01:20:00 PM,8.990,,,,,
1012,12/28/20 01:30:00 PM,8.990,,,,,
1013,12/28/20 01:40:00 PM,8.990,,,,,
1014,12/28/20 01:50:00 PM,9.015,,,,,
1015,12/28/20 02:00:00 PM,9.015,,,,,
1016,12/28/20 02:10:00 PM,9.015,,,,,
1017,12/28/20 02:20:00 PM,9.040,,,,,
1018,12/28/20 02:30:00 PM,9.040,,,,,
1019,12/28/20 02:40:00 PM,9.015,,,,,
1020,12/28/20 02:50:00 PM,9.015,,,,,
1021,12/28/20 03:00:00 PM,9.015,,,,,
1022,12/28/20 03:10:00 PM,8.990,,,,,
1023,12/28/20 03:20:00 PM,8.990,,,,,
1024,12/28/20 03:30:00 PM,8.990,,,,,
1025,12/28/20 03:40:00 PM,8.990,,,,,
1026,12/28/20 03:50:00 PM,8.990,,,,,
1027,12/28/20 04:00:00 PM,8.990,,,,,
1028,12/28/20 04:10:00 PM,8.965,,,,,
1029,12/28/20 04:20:00 PM,8.965,,,,,
1030,12/28/20 04:30:00 PM,8.941,,,,,
1031,12/28/20 04:40:00 PM,8.916,,,,,
1032,12/28/20 04:50:00 PM,8.866,,,,,
1033,12/28/20 05:00:00 PM,8.841,,,,,
1034,12/28/20 05:10:00 PM,8.792,,,,,
1035,12/28/20 05:20:00 PM,8.742,,,,,
1036,12/28/20 05:30:00 PM,8.717,,,,,
1037,12/28/20 05:40:00 PM,8.693,,,,,
1038,12/28/20 05:50:00 PM,8.668,,,,,
1039,12/28/20 06:00:00 PM,8.643,,,,,
1040,12/28/20 06:10:00 PM,8.618,,,,,
1041,12/28/20 06:20:00 PM,8.593,,,,,
1042,12/28/20 06:30:00 PM,8.593,,,,,
1043,12/28/20 06:40:00 PM,8.568,,,,,
1044,12/28/20 06:50:00 PM,8.543,,,,,
1045,12/28/20 07:00:00 PM,8.543,,,,,
1046,12/28/20 07:10:00 PM,8.519,,,,,
1047,12/28/20 07:20:00 PM,8.494,,,,,
1048,12/28/20 07:30:00 PM,8.469,,,,,
1049,12/28/20 07:40:00 PM,8.444,,,,,
1050,12/28/20 07:50:00 PM,8.444,,,,,
1051,12/28/20 08:00:00 PM,8.419,,,,,
1052,12/28/20 08:10:00 PM,8.394,,,,,
1053,12/28/20 08:20:00 PM,8.394,,,,,
1054,12/28/20 08:30:00 PM,8.369,,,,,
1055,12/28/20 08:40:00 PM,8.369,,,,,
1056,12/28/20 08:50:00 PM,8.369,,,,,
